Navn;Stasjon;Tid(norsk normaltid);Nedbør (1 t);Lufttemperatur;Middelvind;Snødybde;Relativ luftfuktighet
Oslo - Blindern;SN18700;25.03.2024 04:00;0;1,3;4,4;0;81
Oslo - Blindern;SN18700;25.03.2024 05:00;0;1,4;4,7;0;75
Oslo - Blindern;SN18700;25.03.2024 06:00;0;1,2;4,6;0;71
Oslo - Blindern;SN18700;25.03.2024 07:00;0;1,1;4;0;68
Oslo - Blindern;SN18700;25.03.2024 08:00;0;1,1;4,5;0;66
Oslo - Blindern;SN18700;25.03.2024 09:00;0,1;0,6;5,8;0;72
Oslo - Blindern;SN18700;25.03.2024 10:00;0,2;0,5;4;0;79
Oslo - Blindern;SN18700;25.03.2024 11:00;0,3;0,4;4,2;0;83
Oslo - Blindern;SN18700;25.03.2024 12:00;0,1;0,7;3,4;0;82
Oslo - Blindern;SN18700;25.03.2024 13:00;0,2;1,1;2,7;0;84
Oslo - Blindern;SN18700;25.03.2024 14:00;0,2;1;2,8;0;86
Oslo - Blindern;SN18700;25.03.2024 15:00;0,3;0,9;3,5;0;92
Oslo - Blindern;SN18700;25.03.2024 16:00;0,2;1,3;3,4;0;89
Oslo - Blindern;SN18700;25.03.2024 17:00;0,1;1,2;3,1;0;88
Oslo - Blindern;SN18700;25.03.2024 18:00;0,1;0,6;3,6;0;90
Oslo - Blindern;SN18700;25.03.2024 19:00;0;0,7;2,9;0;90
Oslo - Blindern;SN18700;25.03.2024 20:00;0;0,7;2,7;0;89
Oslo - Blindern;SN18700;25.03.2024 21:00;0,2;0,5;1,9;0;91
Oslo - Blindern;SN18700;25.03.2024 22:00;0;0,5;1,8;0;90
Oslo - Blindern;SN18700;25.03.2024 23:00;0;0,6;1,3;0;89
Oslo - Blindern;SN18700;26.03.2024 00:00;0;0,5;2;0;89
Oslo - Blindern;SN18700;26.03.2024 01:00;0;0,5;1,4;0;90
Oslo - Blindern;SN18700;26.03.2024 02:00;0,1;0,1;1;0;95
Oslo - Blindern;SN18700;26.03.2024 03:00;0,1;0;0,7;0;97
Oslo - Blindern;SN18700;26.03.2024 04:00;0;0;1,4;0;94
Oslo - Blindern;SN18700;26.03.2024 05:00;0,1;0;1,2;0;94
Oslo - Blindern;SN18700;26.03.2024 06:00;0;0,1;1,5;0;93
Oslo - Blindern;SN18700;26.03.2024 07:00;0,1;0,2;1,4;0;92
Oslo - Blindern;SN18700;26.03.2024 08:00;0;0,5;1,4;0;91
Oslo - Blindern;SN18700;26.03.2024 09:00;0,2;0,7;2,2;0;91
Oslo - Blindern;SN18700;26.03.2024 10:00;0;1,1;1,8;0;92
Oslo - Blindern;SN18700;26.03.2024 11:00;0,2;1,5;2,8;0;91
Oslo - Blindern;SN18700;26.03.2024 12:00;0;2,2;3;0;86
Oslo - Blindern;SN18700;26.03.2024 13:00;0;2,1;3,1;0;89
Oslo - Blindern;SN18700;26.03.2024 14:00;0,1;2,4;4,2;0;88
Oslo - Blindern;SN18700;26.03.2024 15:00;0,1;2,4;3,3;0;89
Oslo - Blindern;SN18700;26.03.2024 16:00;0,2;2,4;3,3;0;92
Oslo - Blindern;SN18700;26.03.2024 17:00;0,3;2;3,4;0;94
Oslo - Blindern;SN18700;26.03.2024 18:00;0;2,2;2,2;0;90
Oslo - Blindern;SN18700;26.03.2024 19:00;0,2;1,9;1,1;0;92
Oslo - Blindern;SN18700;26.03.2024 20:00;0,1;2;1,5;0;94
Oslo - Blindern;SN18700;26.03.2024 21:00;0,3;1,4;1,4;0;97
Oslo - Blindern;SN18700;26.03.2024 22:00;0,1;1,8;1,9;0;95
Oslo - Blindern;SN18700;26.03.2024 23:00;1,1;0,8;2,1;0;97
Oslo - Blindern;SN18700;27.03.2024 00:00;0,2;1,7;3,4;0;94
Oslo - Blindern;SN18700;27.03.2024 01:00;0,3;1,8;2,6;0;94
Oslo - Blindern;SN18700;27.03.2024 02:00;0;2,1;2,5;0;93
Oslo - Blindern;SN18700;27.03.2024 03:00;0;1,9;2,8;0;94
Oslo - Blindern;SN18700;27.03.2024 04:00;0;2;2,8;0;95
Oslo - Blindern;SN18700;27.03.2024 05:00;0;2,2;3,8;0;92
Oslo - Blindern;SN18700;27.03.2024 06:00;0;2;3,9;0;93
Oslo - Blindern;SN18700;27.03.2024 07:00;0;2,2;4,3;0;92
Oslo - Blindern;SN18700;27.03.2024 08:00;0;2,4;3,6;0;93
Oslo - Blindern;SN18700;27.03.2024 09:00;0;2,6;3,8;0;94
Oslo - Blindern;SN18700;27.03.2024 10:00;0;2,8;4,4;0;93
Oslo - Blindern;SN18700;27.03.2024 11:00;0;2,9;3,5;0;92
Oslo - Blindern;SN18700;27.03.2024 12:00;0;3;4;0;94
Oslo - Blindern;SN18700;27.03.2024 13:00;0;3,2;4,4;0;92
Oslo - Blindern;SN18700;27.03.2024 14:00;0;3,6;4;0;91
Oslo - Blindern;SN18700;27.03.2024 15:00;0;3,8;3,3;0;90
Oslo - Blindern;SN18700;27.03.2024 16:00;0,2;3,8;3,5;0;94
Oslo - Blindern;SN18700;27.03.2024 17:00;0,2;3,7;4,1;0;94
Oslo - Blindern;SN18700;27.03.2024 18:00;0,1;4;3,6;0;94
Oslo - Blindern;SN18700;27.03.2024 19:00;0,3;4,6;5,4;0;92
Oslo - Blindern;SN18700;27.03.2024 20:00;0,1;4,2;4,7;0;94
Oslo - Blindern;SN18700;27.03.2024 21:00;0;4,6;4,1;0;93
Oslo - Blindern;SN18700;27.03.2024 22:00;0;4,7;4,6;0;91
Oslo - Blindern;SN18700;27.03.2024 23:00;0;5;4;0;90
Oslo - Blindern;SN18700;28.03.2024 00:00;0;5,3;3,4;0;88
Oslo - Blindern;SN18700;28.03.2024 01:00;0;5;5,7;0;89
Oslo - Blindern;SN18700;28.03.2024 02:00;0;4,8;4,6;0;90
Oslo - Blindern;SN18700;28.03.2024 03:00;0;4,6;4,7;0;89
Oslo - Blindern;SN18700;28.03.2024 04:00;0;4,6;5,4;0;88
Oslo - Blindern;SN18700;28.03.2024 05:00;0;4,7;5;0;87
Oslo - Blindern;SN18700;28.03.2024 06:00;0;4,5;4,4;0;87
Oslo - Blindern;SN18700;28.03.2024 07:00;0;4,6;4,7;0;86
Oslo - Blindern;SN18700;28.03.2024 08:00;0;4,9;4,3;0;84
Oslo - Blindern;SN18700;28.03.2024 09:00;0;5,3;6,3;0;82
Oslo - Blindern;SN18700;28.03.2024 10:00;0;6,4;6,5;0;76
Oslo - Blindern;SN18700;28.03.2024 11:00;0;7,3;7;0;73
Oslo - Blindern;SN18700;28.03.2024 12:00;0;7,6;6,3;0;74
Oslo - Blindern;SN18700;28.03.2024 13:00;0;8,4;6,3;0;71
Oslo - Blindern;SN18700;28.03.2024 14:00;0;8;5,8;0;75
Oslo - Blindern;SN18700;28.03.2024 15:00;0,1;7,4;6,9;0;82
Oslo - Blindern;SN18700;28.03.2024 16:00;0;7,4;7,9;0;84
Oslo - Blindern;SN18700;28.03.2024 17:00;0;7,3;8,2;0;85
Oslo - Blindern;SN18700;28.03.2024 18:00;0;7,2;8,5;0;84
Oslo - Blindern;SN18700;28.03.2024 19:00;0;7,1;7,2;0;84
Oslo - Blindern;SN18700;28.03.2024 20:00;0;6,6;6,1;0;86
Oslo - Blindern;SN18700;28.03.2024 21:00;0,5;5,9;5,9;0;92
Oslo - Blindern;SN18700;28.03.2024 22:00;2,1;5,4;6,4;0;94
Oslo - Blindern;SN18700;28.03.2024 23:00;0,3;5,3;6,5;0;94
Oslo - Blindern;SN18700;29.03.2024 00:00;0,5;5,3;5,6;0;93
Oslo - Blindern;SN18700;29.03.2024 01:00;1,2;5,4;4,1;0;93
Oslo - Blindern;SN18700;29.03.2024 02:00;0,6;5,2;4,2;0;95
Oslo - Blindern;SN18700;29.03.2024 03:00;0,6;5,4;2,6;0;96
Oslo - Blindern;SN18700;29.03.2024 04:00;0,2;5,4;1,3;0;98
Oslo - Blindern;SN18700;29.03.2024 05:00;0;5;1,8;0;98
Oslo - Blindern;SN18700;29.03.2024 06:00;0,1;4,9;1,6;0;98
Oslo - Blindern;SN18700;29.03.2024 07:00;0,8;4,8;1,2;0;99
Oslo - Blindern;SN18700;29.03.2024 08:00;0,1;4,8;3,7;0;100
Oslo - Blindern;SN18700;29.03.2024 09:00;0;5,1;2,6;0;100
Oslo - Blindern;SN18700;29.03.2024 10:00;0;6,5;2,4;0;98
Oslo - Blindern;SN18700;29.03.2024 11:00;0;6,7;3,6;0;88
Oslo - Blindern;SN18700;29.03.2024 12:00;0;6,6;3,8;0;89
Oslo - Blindern;SN18700;29.03.2024 13:00;0;6,3;3,3;0;95
Oslo - Blindern;SN18700;29.03.2024 14:00;0,1;6,4;2,7;0;96
Oslo - Blindern;SN18700;29.03.2024 15:00;0,1;6,7;3,5;0;95
Oslo - Blindern;SN18700;29.03.2024 16:00;0;6,8;2,9;0;94
Oslo - Blindern;SN18700;29.03.2024 17:00;0;6,7;3,1;0;94
Oslo - Blindern;SN18700;29.03.2024 18:00;0,1;6,3;3;0;96
Oslo - Blindern;SN18700;29.03.2024 19:00;0;6;2,7;0;95
Oslo - Blindern;SN18700;29.03.2024 20:00;0;5,9;3,4;0;96
Oslo - Blindern;SN18700;29.03.2024 21:00;0;5,6;3,1;0;96
Oslo - Blindern;SN18700;29.03.2024 22:00;0;5,5;4,2;0;94
Oslo - Blindern;SN18700;29.03.2024 23:00;0;5,3;3,3;0;95
Oslo - Blindern;SN18700;30.03.2024 00:00;0;5;2,8;0;95
Oslo - Blindern;SN18700;30.03.2024 01:00;0;4,6;2,5;0;97
Oslo - Blindern;SN18700;30.03.2024 02:00;0;4,4;2;0;97
Oslo - Blindern;SN18700;30.03.2024 03:00;0;4,2;1,9;0;98
Oslo - Blindern;SN18700;30.03.2024 04:00;0;4,2;1,2;0;97
Oslo - Blindern;SN18700;30.03.2024 05:00;0;4,2;0,8;0;97
Oslo - Blindern;SN18700;30.03.2024 06:00;0;4,3;0,9;0;98
Oslo - Blindern;SN18700;30.03.2024 07:00;0;4,6;1,3;0;99
Oslo - Blindern;SN18700;30.03.2024 08:00;0,2;5;0,9;0;100
Oslo - Blindern;SN18700;30.03.2024 09:00;0;5,2;0,8;0;100
Oslo - Blindern;SN18700;30.03.2024 10:00;0;5,8;0,5;0;100
Oslo - Blindern;SN18700;30.03.2024 11:00;0,5;6,1;0,9;0;99
Oslo - Blindern;SN18700;30.03.2024 12:00;0,4;6,3;0,5;0;99
Oslo - Blindern;SN18700;30.03.2024 13:00;0,1;5,9;1,9;0;100
Oslo - Blindern;SN18700;30.03.2024 14:00;0;6,1;1,7;0;100
Oslo - Blindern;SN18700;30.03.2024 15:00;0;6,8;2,5;0;96
Oslo - Blindern;SN18700;30.03.2024 16:00;0;7;1,8;0;93
Oslo - Blindern;SN18700;30.03.2024 17:00;0;7,1;1,2;0;92
Oslo - Blindern;SN18700;30.03.2024 18:00;0;7,2;0,9;0;91
Oslo - Blindern;SN18700;30.03.2024 19:00;0;6,3;2,2;0;95
Oslo - Blindern;SN18700;30.03.2024 20:00;0;5,8;4,3;0;93
Oslo - Blindern;SN18700;30.03.2024 21:00;0;6,3;3,9;0;91
Oslo - Blindern;SN18700;30.03.2024 22:00;0;6,9;3,3;0;91
Oslo - Blindern;SN18700;30.03.2024 23:00;0,2;6,8;2,3;0;92
Oslo - Blindern;SN18700;31.03.2024 00:00;0,6;6,1;3,2;0;95
Oslo - Blindern;SN18700;31.03.2024 01:00;1,1;5,9;3,9;0;96
Oslo - Blindern;SN18700;31.03.2024 02:00;0,2;5,7;6,1;0;94
Oslo - Blindern;SN18700;31.03.2024 03:00;0,7;6,1;4,8;0;93
Oslo - Blindern;SN18700;31.03.2024 04:00;1,8;5,9;3,9;0;94
Oslo - Blindern;SN18700;31.03.2024 05:00;0,4;6;5;0;94
Oslo - Blindern;SN18700;31.03.2024 06:00;0,4;5,5;4,5;0;95
Oslo - Blindern;SN18700;31.03.2024 07:00;0;6;5,1;0;93
Oslo - Blindern;SN18700;31.03.2024 08:00;0;6,2;2,5;0;93
Oslo - Blindern;SN18700;31.03.2024 09:00;0;6,2;1,9;0;94
Oslo - Blindern;SN18700;31.03.2024 10:00;0,1;6,2;1,6;0;98
Oslo - Blindern;SN18700;31.03.2024 11:00;0;6,8;1,1;0;97
Oslo - Blindern;SN18700;31.03.2024 12:00;0;7;1,3;0;96
Oslo - Blindern;SN18700;31.03.2024 13:00;0;7;1,4;0;98
Oslo - Blindern;SN18700;31.03.2024 14:00;0,1;7,9;0,7;0;95
Oslo - Blindern;SN18700;31.03.2024 15:00;0;9;0,4;0;88
Oslo - Blindern;SN18700;31.03.2024 16:00;0;10,1;1,8;0;80
Oslo - Blindern;SN18700;31.03.2024 17:00;0;8,5;1,7;0;88
Oslo - Blindern;SN18700;31.03.2024 18:00;0;8,1;0,9;0;90
Oslo - Blindern;SN18700;31.03.2024 19:00;0;6,9;0,6;0;94
Oslo - Blindern;SN18700;31.03.2024 20:00;0;5,7;0,8;0;98
Oslo - Blindern;SN18700;31.03.2024 21:00;0;4,9;1,9;0;98
Oslo - Blindern;SN18700;31.03.2024 22:00;0;4,3;2,9;0;97
Oslo - Blindern;SN18700;31.03.2024 23:00;0;4;1,4;0;97
Oslo - Blindern;SN18700;01.04.2024 00:00;0;4,1;0,8;0;97
Oslo - Blindern;SN18700;01.04.2024 01:00;0;3,1;2,5;0;98
Oslo - Blindern;SN18700;01.04.2024 02:00;0;2,4;2,4;0;100
Oslo - Blindern;SN18700;01.04.2024 03:00;0;1,5;0,9;0;97
Oslo - Blindern;SN18700;01.04.2024 04:00;0;1,1;0,3;0;99
Oslo - Blindern;SN18700;01.04.2024 05:00;0;1,4;1;0;97
Oslo - Blindern;SN18700;01.04.2024 06:00;0;4;3,5;0;79
Oslo - Blindern;SN18700;01.04.2024 07:00;0;4,4;2,8;0;77
Oslo - Blindern;SN18700;01.04.2024 08:00;0;5,9;0,9;0;75
Oslo - Blindern;SN18700;01.04.2024 09:00;0;8,6;1,4;0;64
Oslo - Blindern;SN18700;01.04.2024 10:00;0;9,7;4,2;0;60
Oslo - Blindern;SN18700;01.04.2024 11:00;0;10,3;5,1;0;52
Oslo - Blindern;SN18700;01.04.2024 12:00;0;10,6;5,2;0;53
Oslo - Blindern;SN18700;01.04.2024 13:00;0;10,5;6,2;0;50
Oslo - Blindern;SN18700;01.04.2024 14:00;0;10,6;5,6;0;53
Oslo - Blindern;SN18700;01.04.2024 15:00;0;10,6;5,6;0;55
Oslo - Blindern;SN18700;01.04.2024 16:00;0;10,5;3,6;0;56
Oslo - Blindern;SN18700;01.04.2024 17:00;0;11,2;4;0;53
Oslo - Blindern;SN18700;01.04.2024 18:00;0;10,6;4,2;0;53
Oslo - Blindern;SN18700;01.04.2024 19:00;0;9,1;2,9;0;58
Oslo - Blindern;SN18700;01.04.2024 20:00;0;8,4;3,2;0;57
Oslo - Blindern;SN18700;01.04.2024 21:00;0;7,3;4;0;60
Oslo - Blindern;SN18700;01.04.2024 22:00;0;6,6;4,8;0;61
Oslo - Blindern;SN18700;01.04.2024 23:00;0;5,8;4,4;0;63
Oslo - Blindern;SN18700;02.04.2024 00:00;0;5,2;4,6;0;66
Oslo - Blindern;SN18700;02.04.2024 01:00;0;4,2;4,6;0;67
Oslo - Blindern;SN18700;02.04.2024 02:00;0;3,7;3,8;0;67
Oslo - Blindern;SN18700;02.04.2024 03:00;0;3,3;5,1;0;65
Oslo - Blindern;SN18700;02.04.2024 04:00;0;2,8;6;0;67
Oslo - Blindern;SN18700;02.04.2024 05:00;0;2,5;5,9;0;69
Oslo - Blindern;SN18700;02.04.2024 06:00;0;2,4;5,7;0;69
Oslo - Blindern;SN18700;02.04.2024 07:00;0;2,4;4,5;0;68
Oslo - Blindern;SN18700;02.04.2024 08:00;0;2,4;6,6;0;66
Oslo - Blindern;SN18700;02.04.2024 09:00;0;2,6;7,7;0;64
Oslo - Blindern;SN18700;02.04.2024 10:00;0;2,4;7,5;0;65
Oslo - Blindern;SN18700;02.04.2024 11:00;0;2,5;7,2;0;66
Oslo - Blindern;SN18700;02.04.2024 12:00;0;2,1;7,5;0;64
Oslo - Blindern;SN18700;02.04.2024 13:00;0;2,4;7,8;0;61
Oslo - Blindern;SN18700;02.04.2024 14:00;0;3,1;3,7;0;59
Oslo - Blindern;SN18700;02.04.2024 15:00;0;2,9;5,8;0;57
Oslo - Blindern;SN18700;02.04.2024 16:00;0;4,6;4,4;0;52
Oslo - Blindern;SN18700;02.04.2024 17:00;0;4,3;6,7;0;51
Oslo - Blindern;SN18700;02.04.2024 18:00;0;3,8;6,8;0;53
Oslo - Blindern;SN18700;02.04.2024 19:00;0;3,5;4,8;0;53
Oslo - Blindern;SN18700;02.04.2024 20:00;0;2,9;2,1;0;54
Oslo - Blindern;SN18700;02.04.2024 21:00;0;2,1;0,8;0;57
Oslo - Blindern;SN18700;02.04.2024 22:00;0;1,9;1,3;0;55
Oslo - Blindern;SN18700;02.04.2024 23:00;0;2,1;2,9;0;51
Oslo - Blindern;SN18700;03.04.2024 00:00;0;1,7;3,3;0;49
Oslo - Blindern;SN18700;03.04.2024 01:00;0;1,1;2;0;49
Oslo - Blindern;SN18700;03.04.2024 02:00;0;0,6;4,5;0;50
Oslo - Blindern;SN18700;03.04.2024 03:00;0;0,3;5,6;0;48
Oslo - Blindern;SN18700;03.04.2024 04:00;0;0;6,9;0;50
Oslo - Blindern;SN18700;03.04.2024 05:00;0;-0,1;5,7;0;52
Oslo - Blindern;SN18700;03.04.2024 06:00;0;-0,3;6,8;0;52
Oslo - Blindern;SN18700;03.04.2024 07:00;0;-0,2;6;0;52
Oslo - Blindern;SN18700;03.04.2024 08:00;0;-0,1;6,7;0;52
Oslo - Blindern;SN18700;03.04.2024 09:00;0;0,6;7,7;0;46
Oslo - Blindern;SN18700;03.04.2024 10:00;0;1;5,3;0;46
Oslo - Blindern;SN18700;03.04.2024 11:00;0;1,5;6,2;0;42
Oslo - Blindern;SN18700;03.04.2024 12:00;0;1,9;4,8;0;37
Oslo - Blindern;SN18700;03.04.2024 13:00;0;2,6;4,7;0;34
Oslo - Blindern;SN18700;03.04.2024 14:00;0;3;5,1;0;31
Oslo - Blindern;SN18700;03.04.2024 15:00;0;2,8;3,6;0;29
Oslo - Blindern;SN18700;03.04.2024 16:00;0;2,7;3,8;0;29
Oslo - Blindern;SN18700;03.04.2024 17:00;0;2,2;3,1;0;31
Oslo - Blindern;SN18700;03.04.2024 18:00;0;1,7;4,4;0;32
Oslo - Blindern;SN18700;03.04.2024 19:00;0;1,1;3,7;0;34
Oslo - Blindern;SN18700;03.04.2024 20:00;0;0,6;2,6;0;34
Oslo - Blindern;SN18700;03.04.2024 21:00;0;-0,2;3,1;0;37
Oslo - Blindern;SN18700;03.04.2024 22:00;0;-1;3;0;40
Oslo - Blindern;SN18700;03.04.2024 23:00;0;-1,3;3,9;0;42
Oslo - Blindern;SN18700;04.04.2024 00:00;0;-1,7;5,1;0;42
Oslo - Blindern;SN18700;04.04.2024 01:00;0;-1,8;3,9;0;44
Oslo - Blindern;SN18700;04.04.2024 02:00;0;-1,8;3,8;0;43
Oslo - Blindern;SN18700;04.04.2024 03:00;0;-2;3,6;0;41
Oslo - Blindern;SN18700;04.04.2024 04:00;0;-2,1;3,5;0;41
Oslo - Blindern;SN18700;04.04.2024 05:00;0;-2,4;3,7;0;44
Oslo - Blindern;SN18700;04.04.2024 06:00;0;-2,5;3,9;0;47
Oslo - Blindern;SN18700;04.04.2024 07:00;0;-2,2;3,8;0;49
Oslo - Blindern;SN18700;04.04.2024 08:00;0;-2,2;3,3;0;46
Oslo - Blindern;SN18700;04.04.2024 09:00;0;-2,2;4,8;0;47
Oslo - Blindern;SN18700;04.04.2024 10:00;0;-3,1;5,3;0;67
Oslo - Blindern;SN18700;04.04.2024 11:00;0,5;-3,5;3,3;0;87
Oslo - Blindern;SN18700;04.04.2024 12:00;0,4;-3;4,9;0;73
Oslo - Blindern;SN18700;04.04.2024 13:00;0,1;-3;5,2;0;79
Oslo - Blindern;SN18700;04.04.2024 14:00;0,8;-3,2;3,8;0;88
Oslo - Blindern;SN18700;04.04.2024 15:00;0,7;-2,7;3,6;1,59;85
Oslo - Blindern;SN18700;04.04.2024 16:00;0,2;-2,3;5;1,85;81
Oslo - Blindern;SN18700;04.04.2024 17:00;0,1;-2,3;4,8;1,83;83
Oslo - Blindern;SN18700;04.04.2024 18:00;0,3;-2,3;5,5;2,03;85
Oslo - Blindern;SN18700;04.04.2024 19:00;0,2;-2,2;6,2;1,91;88
Oslo - Blindern;SN18700;04.04.2024 20:00;0,5;-2,2;5,5;2,29;89
Oslo - Blindern;SN18700;04.04.2024 21:00;0,4;-2;6,3;3,23;89
Oslo - Blindern;SN18700;04.04.2024 22:00;0,6;-2;5,8;3,68;90
Oslo - Blindern;SN18700;04.04.2024 23:00;0,6;-1,9;5,8;4,06;90
Oslo - Blindern;SN18700;05.04.2024 00:00;0,5;-1,7;5,9;4,88;88
Oslo - Blindern;SN18700;05.04.2024 01:00;0,2;-1,7;5,6;5,01;89
Oslo - Blindern;SN18700;05.04.2024 02:00;0,6;-2;6,5;6,25;92
Oslo - Blindern;SN18700;05.04.2024 03:00;0,4;-2;5,6;6,77;90
Oslo - Blindern;SN18700;05.04.2024 04:00;0,6;-2,2;6;7,88;92
Oslo - Blindern;SN18700;05.04.2024 05:00;0,2;-2;6,1;8,06;86
Oslo - Blindern;SN18700;05.04.2024 06:00;0,1;-2;5,3;7,97;83
Oslo - Blindern;SN18700;05.04.2024 07:00;0;-1,4;5,4;7,84;79
Oslo - Blindern;SN18700;05.04.2024 08:00;0;-1,2;4,1;7,66;75
Oslo - Blindern;SN18700;05.04.2024 09:00;0;-0,6;4,3;7,52;73
Oslo - Blindern;SN18700;05.04.2024 10:00;0;0,6;3,3;6,86;69
Oslo - Blindern;SN18700;05.04.2024 11:00;0;1;2,4;5,92;67
Oslo - Blindern;SN18700;05.04.2024 12:00;0;1,8;0,8;5,25;64
Oslo - Blindern;SN18700;05.04.2024 13:00;0;2;1,3;4,61;65
Oslo - Blindern;SN18700;05.04.2024 14:00;0;2;2,6;3,88;65
Oslo - Blindern;SN18700;05.04.2024 15:00;0;1,8;1,5;3,28;66
Oslo - Blindern;SN18700;05.04.2024 16:00;0;1,5;2,5;3,08;70
Oslo - Blindern;SN18700;05.04.2024 17:00;0;1;2,9;2,82;72
Oslo - Blindern;SN18700;05.04.2024 18:00;0;0,9;2,8;2,69;75
Oslo - Blindern;SN18700;05.04.2024 19:00;0,1;-0,1;2,4;2,79;91
Oslo - Blindern;SN18700;05.04.2024 20:00;0,5;-0,2;3,9;3,06;93
Oslo - Blindern;SN18700;05.04.2024 21:00;0,4;-0,2;3,5;3,37;93
Oslo - Blindern;SN18700;05.04.2024 22:00;0,2;0;3,9;3,63;90
Oslo - Blindern;SN18700;05.04.2024 23:00;0,2;0;4,5;3,92;89
Oslo - Blindern;SN18700;06.04.2024 00:00;0,2;-0,1;3,3;3,96;91
Oslo - Blindern;SN18700;06.04.2024 01:00;0;0,2;1,6;3,95;88
Oslo - Blindern;SN18700;06.04.2024 02:00;0;0,4;1,8;3,9;85
Oslo - Blindern;SN18700;06.04.2024 03:00;0;0,2;0,7;3,86;90
Oslo - Blindern;SN18700;06.04.2024 04:00;0;0,5;2,2;3,82;84
Oslo - Blindern;SN18700;06.04.2024 05:00;0;0,3;0,5;3,77;90
Oslo - Blindern;SN18700;06.04.2024 06:00;0;0,5;2;3,73;84
Oslo - Blindern;SN18700;06.04.2024 07:00;0;1,1;1,2;3,67;84
Oslo - Blindern;SN18700;06.04.2024 08:00;0;1,7;1,4;3,34;80
Oslo - Blindern;SN18700;06.04.2024 09:00;0;2,5;1,7;2,65;81
Oslo - Blindern;SN18700;06.04.2024 10:00;0;3,3;1,2;1,54;78
Oslo - Blindern;SN18700;06.04.2024 11:00;0;3;1,2;0;82
Oslo - Blindern;SN18700;06.04.2024 12:00;0;3,2;1,9;0;87
Oslo - Blindern;SN18700;06.04.2024 13:00;0;3,6;2;0;88
Oslo - Blindern;SN18700;06.04.2024 14:00;0;4,2;1,9;0;82
Oslo - Blindern;SN18700;06.04.2024 15:00;0;3,9;2,3;0;85
Oslo - Blindern;SN18700;06.04.2024 16:00;0;3,8;2,6;0;89
Oslo - Blindern;SN18700;06.04.2024 17:00;0,2;3,5;1,8;0;94
Oslo - Blindern;SN18700;06.04.2024 18:00;0,6;3,4;2,6;0;97
Oslo - Blindern;SN18700;06.04.2024 19:00;0,2;3,3;0,7;0;98
Oslo - Blindern;SN18700;06.04.2024 20:00;0;3,4;1;0;99
Oslo - Blindern;SN18700;06.04.2024 21:00;0,1;3,3;1,8;0;99
Oslo - Blindern;SN18700;06.04.2024 22:00;0,2;3,3;1,6;0;100
Oslo - Blindern;SN18700;06.04.2024 23:00;0,1;3,2;3,4;0;100
Oslo - Blindern;SN18700;07.04.2024 00:00;0,1;3,8;2,2;0;99
Oslo - Blindern;SN18700;07.04.2024 01:00;0;3,5;3;0;99
Oslo - Blindern;SN18700;07.04.2024 02:00;0,1;3,8;2,6;0;100
Oslo - Blindern;SN18700;07.04.2024 03:00;0;4,2;1,7;0;100
Oslo - Blindern;SN18700;07.04.2024 04:00;0;4,7;1,2;0;100
Oslo - Blindern;SN18700;07.04.2024 05:00;0,1;4,5;0,8;0;100
Oslo - Blindern;SN18700;07.04.2024 06:00;0;4,3;1,2;0;100
Oslo - Blindern;SN18700;07.04.2024 07:00;0;4,6;1,1;0;100
Oslo - Blindern;SN18700;07.04.2024 08:00;0;5,2;0,9;0;100
Oslo - Blindern;SN18700;07.04.2024 09:00;0;5,6;2,3;0;100
Oslo - Blindern;SN18700;07.04.2024 10:00;0;6,2;2;0;100
Oslo - Blindern;SN18700;07.04.2024 11:00;0;6,8;4;0;100
Oslo - Blindern;SN18700;07.04.2024 12:00;0;8,3;3,5;0;99
Oslo - Blindern;SN18700;07.04.2024 13:00;0;9,9;3,5;0;83
Oslo - Blindern;SN18700;07.04.2024 14:00;0;11,5;5,7;0;75
Oslo - Blindern;SN18700;07.04.2024 15:00;0;11,2;5,3;0;75
Oslo - Blindern;SN18700;07.04.2024 16:00;0;11,4;5,4;0;71
Oslo - Blindern;SN18700;07.04.2024 17:00;0;10,9;7,2;0;71
Oslo - Blindern;SN18700;07.04.2024 18:00;0;9,6;6,5;0;74
Oslo - Blindern;SN18700;07.04.2024 19:00;0;8;5,6;0;85
Oslo - Blindern;SN18700;07.04.2024 20:00;0;7,7;4;0;87
Oslo - Blindern;SN18700;07.04.2024 21:00;0;7;4;0;90
Oslo - Blindern;SN18700;07.04.2024 22:00;0;6,4;5;0;94
Oslo - Blindern;SN18700;07.04.2024 23:00;0;6,1;4,7;0;96
Oslo - Blindern;SN18700;08.04.2024 00:00;0;6;2,5;0;95
Oslo - Blindern;SN18700;08.04.2024 01:00;0;5,9;4,8;0;97
Oslo - Blindern;SN18700;08.04.2024 02:00;0,9;6,1;2,8;0;99
Oslo - Blindern;SN18700;08.04.2024 03:00;1,2;6,4;2,7;0;100
Oslo - Blindern;SN18700;08.04.2024 04:00;0;6,7;3,6;0;100
Oslo - Blindern;SN18700;08.04.2024 05:00;0;6,6;3,5;0;100
Oslo - Blindern;SN18700;08.04.2024 06:00;0;6,6;2,8;0;100
Oslo - Blindern;SN18700;08.04.2024 07:00;0;6,6;3,2;0;100
Oslo - Blindern;SN18700;08.04.2024 08:00;0;6,9;4,6;0;99
Oslo - Blindern;SN18700;08.04.2024 09:00;0;7,5;4,6;0;95
Oslo - Blindern;SN18700;08.04.2024 10:00;0;9,5;2,7;0;85
Oslo - Blindern;SN18700;08.04.2024 11:00;0;11,3;2,8;0;73
